tanggal_entry;PARTNO_INDUK;Part No.;Part Name;Shop Code;Job No.;Qty/Kbn;Rack Address;Hole Address;Rack Layer;Position;Cap Hole;Ratio;Part Remark;Implementation Date;Type;Code Area;Area;Zone;POS
13/09/2019 09:00;9004A-10148-00;9004A-10148-00;BOLT HEXAGON;ASSY 2;NX-3621;100;P-CH2-I07;N19;2;TOP;10;50;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;9004A-17250-00;9004A-17250-00;NUT FLANGE;ASSY 2;NX-3645;500;P-CH2-I07;N20;3;TOP;10;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;23841-BZ020-00;23841-BZ020-00;CLAMP FUEL PIPE NO.1;ASSY 2;NX-3664;200;P-CH2-I07;N21;3;TOP;10;100;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;96111-30440-00;96111-30440-00;CLAMP HOSE;ASSY 2;TR-0501;100;P-CH2-I07;N22;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77141-BZ090-00;77141-BZ090-00;REINFORCEMENT FUEL TANK FLANGE;ASSY 2;GT-0873;100;P-CH2-I07;N23;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;55358-BZ090-00;55358-BZ090-00;PROTECTOR EDGE;ASSY 2;GT-4593;600;P-CH2-I07;N24;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77141-BZ130-00;77141-BZ130-00;REINFORCEMENT FUEL TANK FLANGE;ASSY 2;NX-0888;100;P-CH2-I07;N25;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77141-BZ120-00;77141-BZ120-00;REINFORCEMENT FUEL TANK FLANGE;ASSY 2;NX-0887;100;P-CH2-I07;N26;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77269-BZ010-00;77269-BZ010-00;HOSE FUEL TANK BREATHER;ASSY 2;AX-0329;80;P-CH2-I07;N27;3;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;90044-67322-00;90044-67322-00;CLIP;ASSY 2;TG-0694;375;P-CH2-I08;N01;1;TOP;8;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;90466-09001-00;90466-09001-00;CLIP HOSE;ASSY 2;TG-0741;1000;P-CH2-I08;N02;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;9004A-46391-00;9004A-46391-00;CLIP;ASSY 2;NX-3947;6000;P-CH2-I08;N03;3;TOP;3;100;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;90041-20084-00;90041-20084-00;BOLT W/WASHER;ASSY 2;RT-0315;300;P-CH2-I08;N04;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;9004A-10206-00;9004A-10206-00;BOLT FLANGE;ASSY 2;NX-3537;250;P-CH2-I08;N05;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;37231-BZ080-00;37231-BZ080-00;BRACKET CTR SUPPORT BEARING                      ;ASSY 2;NX-3536;6;P-CH2-I08;N06;5;TOP;12;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;90041-20155-00;90041-20155-00;BOLT W/WASHER;ASSY 2;TG-0237;150;P-CH2-I08;N07;6;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Propeler
13/09/2019 09:00;48815-BZ150-00;48815-BZ150-00;BUSH STABILIZER                                  ;ASSY 2;NX-2705;128;P-CH2-I09;N01;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Link Stabilizer
13/09/2019 09:00;48820-BZ080-00;48820-BZ080-00;LINK ASSY FR STABILIZER;ASSY 2;NX-3571;25;P-CH2-I09;N02;1;TOP;8;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Link Stabilizer
13/09/2019 09:00;48824-BZ010-00;48824-BZ010-00;BRACKET STABILIZER;ASSY 2;AX-0612;100;P-CH2-I09;N03;1;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Link Stabilizer
13/09/2019 09:00;48815-BZ080-00;48815-BZ080-00;BUSH STABILIZER                                  ;ASSY 2;GT-0245;100;P-CH2-I09;N04;2;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Link Stabilizer
13/09/2019 09:00;48824-BZ090-00;48824-BZ090-00;BRACKET STABILIZER                               ;ASSY 2;TR-1443;60;P-CH2-I09;N05;2;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Link Stabilizer
13/09/2019 09:00;9004A-35005-00;9004A-35005-00;COVER HOLE;ASSY 2;AX-2006;15000;P-CH2-I10;N01;1;TOP;6;17;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;90467-34004-00;90467-34004-00;CLIP;ASSY 2;TG-0746;175;P-CH2-I10;N03;1;TOP;6;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;90044-67472-00;90044-67472-00;CLIP;ASSY 2;TG-0297;250;P-CH2-I10;N04;2;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;90041-01494-00;90041-01494-00;BOLT HEXAGON;ASSY 2;TG-0550;500;P-CH2-I10;N05;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;94512-01000-00;94512-01000-00;WASHER SPRING;ASSY 2;TG-0834;1000;P-CH2-I10;N06;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;9004A-46339-00;9004A-46339-00;CLIP HOSE;ASSY 2;TG-1489;500;P-CH2-I10;N08;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;90041-79316-00;90041-79316-00;NUT;ASSY 2;RT-0350;500;P-CH2-I10;N09;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;90044-67547-00;90044-67547-00;CLIP;ASSY 2;TG-0699;1000;P-CH2-I10;N10;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;9004A-17251-00;9004A-17251-00;NUT FLANGE;ASSY 2;NX-3646;400;P-CH2-I10;N11;4;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;90041-78058-00;90041-78058-00;NUT;ASSY 2;TG-0253;1000;P-CH2-I10;N13;6;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;9004A-11360-00;9004A-11360-00;BOLT FLANGE W/WASHER;ASSY 2;NX-4229;300;P-CH2-I10;N14;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;9004A-11249-00;9004A-11249-00;BOLT W/WASHER;ASSY 2;GT-3786;1000;P-CH2-I10;N15;6;TOP;3;50;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;94511-00800-00;94511-00800-00;WASHER SPRING;ASSY 2;TG-0833;2000;P-CH2-I10;N16;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2
13/09/2019 09:00;17752-BZ050-00;17752-BZ050-00;INLET AIR CLEANER NO.2;ASSY 2;GT-3106;10;P-CH2-I11;N01;1;TOP;2;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Inlet air Cleaner
13/09/2019 09:00;17752-BZ040-00;17752-BZ040-00;INLET AIR CLEANER NO.2;ASSY 2;GT-2809;10;P-CH2-I11;N02;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Inlet air Cleaner
13/09/2019 09:00;17752-BZ020-00;17752-BZ020-00;INLET AIR CLEANER NO.2;ASSY 2;GT-2807;10;P-CH2-I11;N03;2;TOP;6;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Inlet air Cleaner
13/09/2019 09:00;90466-71001-00;90466-71001-00;CLIP HOSE;ASSY 2;TG-1210;40;P-CH2-I12;N01;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Cover Engine under
13/09/2019 09:00;51474-BZ050-00;51474-BZ050-00;COVER ENGINE UNDER NO. 5 RR;ASSY 2;GT-4204;15;P-CH2-I12;N02;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Cover Engine under
13/09/2019 09:00;51207-BZ010-00;51207-BZ010-00;CROSSMEMBER SUB-ASSY FRAME FR LWR NO.1;ASSY 2;GT-1649;20;P-CH2-I13;N01;1;TOP;2;100;1 - Full JIT;27-Jan-2019;ADD;I;PRODUCTION;CH 2;Crossmember Frame lwr
13/09/2019 09:00;51207-BZ020-00;51207-BZ020-00;CROSSMEMBER SUB-ASSY FRAME FR LWR NO.1;ASSY 2;GT-1650;20;P-CH2-I13;N02;2;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Crossmember Frame lwr
13/09/2019 09:00;58322-BZ021-00;58322-BZ021-00;INSULATOR RR FLOOR HEAT LWR;ASSY 2;GT-5075;50;P-CH2-I14;N01;1;TOP;2;100;1 - Full JIT;07-Aug-2019;ADD;I;PRODUCTION;CH 2;Insulator RR Floor
13/09/2019 09:00;58321-BZ020-00;58321-BZ020-00;INSULATOR RR FLOOR HEAT UPR;ASSY 2;GT-0420;15;P-CH2-I14;N02;1;TOP;2;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Insulator RR Floor
13/09/2019 09:00;58322-BZ010-00;58322-BZ010-00;INSULATOR RR FLOOR HEAT LWR;ASSY 2;GT-0421;20;P-CH2-I14;N03;2;TOP;2;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Insulator RR Floor
13/09/2019 09:00;58321-BZ010-00;58321-BZ010-00;INSULATOR RR FLOOR HEAT UPR;ASSY 2;GT-0419;30;P-CH2-I14;N04;2;TOP;2;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Insulator RR Floor
13/09/2019 09:00;58321-BZ030-00;58321-BZ030-00;INSULATOR RR FLOOR HEAT UPR;ASSY 2;GT-3147;80;P-CH2-I14;N05;3;TOP;2;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Insulator RR Floor
13/09/2019 09:00;58322-BZ030-00;58322-BZ030-00;INSULATOR RR FLOOR HEAT LWR;ASSY 2;GT-3148;20;P-CH2-I14;N06;3;TOP;2;100;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Insulator RR Floor
13/09/2019 09:00;17451-BZ010-00;17451-BZ010-00;GASKET EXHAUST PIPE;ASSY 2;AX-0465;400;P-CH2-I15;N01;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-95068-00;9004A-95068-00;PLUG HOLE;ASSY 2;TR-3791;2000;P-CH2-I15;N02;1;TOP;6;17;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-18040-00;9004A-18040-00;GROMMET SCREW;ASSY 2;NX-4046;2000;P-CH2-I15;N03;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;58199-B5010-00;58199-B5010-00;CLIP FOOTREST NO.2;ASSY 2;TG-1258;2000;P-CH2-I15;N04;1;TOP;6;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-10153-00;9004A-10153-00;BOLT FLANGE;ASSY 2;GT-4395;1200;P-CH2-I15;N05;2;TOP;3;34;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90044-67174-00;90044-67174-00;CLIP;ASSY 2;TG-0688;250;P-CH2-I15;N06;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;73178-BZ010-00;73178-BZ010-00;CAP SEAT BELT ANCHOR COVER;ASSY 2;GT-2816;320;P-CH2-I15;N07;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-46132-C0;9004A-46132-C0;CLIP (136B);ASSY 2;NX-4256;500;P-CH2-I15;N08;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11222-00;9004A-11222-00;BOLT W/WASHER;ASSY 2;AX-2913;1000;P-CH2-I15;N09;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11190-00;9004A-11190-00;BOLT W/WASHER;ASSY 2;TR-2037;2400;P-CH2-I15;N11;3;TOP;3;20;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11250-00;9004A-11250-00;BOLT W/WASHER;ASSY 2;GT-4990;1000;P-CH2-I15;N12;3;TOP;3;100;1 - Full JIT;15-Apr-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;73237-BZ010-B1;73237-BZ010-B1;COVER SHOULDER BELT ANCHOR;ASSY 2;GT-0769;80;P-CH2-I15;N13;4;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;73237-BZ010-B2;73237-BZ010-B2;COVER SHOULDER BELT ANCHOR (RS76);ASSY 2;NX-0780;80;P-CH2-I15;N14;4;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-46322-00;9004A-46322-00;CLIP;ASSY 2;NX-1942;840;P-CH2-I15;N16;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11212-00;9004A-11212-00;BOLT W/WASHER;ASSY 2;AX-2840;1000;P-CH2-I15;N17;5;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11210-00;9004A-11210-00;BOLT W/WASHER;ASSY 2;AX-2839;1500;P-CH2-I15;N18;5;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11290-00;9004A-11290-00;BOLT W/WASHER;ASSY 2;AA-1008;1000;P-CH2-I15;N19;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11297-00;9004A-11297-00;SCREW W/WASHER TAPPING;ASSY 2;GT-4606;1500;P-CH2-I15;N20;5;TOP;3;50;1 - Full JIT;28-Jun-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90466-T0063-00;90466-T0063-00;CLIP HOSE;ASSY 2;NX-3508;1500;P-CH2-I15;N21;6;TOP;3;100;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90467-05063-C4;90467-05063-C4;CLIP;ASSY 2;XN-0416;1000;P-CH2-I15;N22;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-46390-00;9004A-46390-00;CLIP;ASSY 2;NX-3915;500;P-CH2-I15;N23;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;23841-B5010-00;23841-B5010-00;CLAMP FUEL PIPE;ASSY 2;TG-1161;500;P-CH2-I15;N24;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-10156-00;9004A-10156-00;BOLT FLANGE;ASSY 2;GT-4931;700;P-CH2-I16;N01;1;BOTTOM;3;50;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;94613-10800-00;94613-10800-00;WASHER PLATE;ASSY 2;TG-0836;500;P-CH2-I16;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11319-00;9004A-11319-00;BOLT W/WASHER;ASSY 2;NX-3640;1200;P-CH2-I16;N03;1;TOP;6;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-44063-00;9004A-44063-00;HOSE;ASSY 2;NX-1210;2000;P-CH2-I16;N04;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90466-16002-00;90466-16002-00;CLIP HOSE;ASSY 2;TG-1196;250;P-CH2-I16;N05;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-15060-00;9004A-15060-00;SCREW W/WASHER TAPPING;ASSY 2;NX-1936;2000;P-CH2-I16;N06;2;TOP;3;25;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90042-02110-00;90042-02110-00;WASHER PLATE;ASSY 2;TG-0653;2000;P-CH2-I16;N07;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;91671-80616-00;91671-80616-00;BOLT FLANGE W/WASHER;ASSY 2;NX-2405;1300;P-CH2-I16;N08;2;TOP;3;17;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-15066-00;9004A-15066-00;SCREW W/WASHER TAPPING;ASSY 2;GT-4807;1000;P-CH2-I16;N09;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90042-69004-00;90042-69004-00;RIVET;ASSY 2;TG-0658;2000;P-CH2-I16;N10;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-10209-00;9004A-10209-00;BOLT;ASSY 2;NX-3717;900;P-CH2-I16;N11;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-17258-00;9004A-17258-00;NUT;ASSY 2;NX-3642;3000;P-CH2-I16;N12;3;TOP;3;25;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;65358-BZ010-00;65358-BZ010-00;TAPE FLOOR BOARD COVER;ASSY 2;GT-2300;250;P-CH2-I16;N13;4;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11245-00;9004A-11245-00;BOLT W/WASHER;ASSY 2;TG-1392;1500;P-CH2-I16;N14;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-17255-00;9004A-17255-00;NUT FLANGE;ASSY 2;NX-3649;500;P-CH2-I16;N15;4;TOP;3;50;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-15062-00;9004A-15062-00;SCREW W/WASHER TAPPING;ASSY 2;TR-3798;1500;P-CH2-I16;N16;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11305-00;9004A-11305-00;BOLT W/WASHER;ASSY 2;GT-4824;600;P-CH2-I16;N17;5;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-10160-00;9004A-10160-00;BOLT FLANGE;ASSY 2;NX-3623;140;P-CH2-I16;N19;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90105-T0120-00;90105-T0120-00;BOLT FLANGE;ASSY 2;NX-3881;700;P-CH2-I16;N20;5;TOP;3;20;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90041-79317-00;90041-79317-00;NUT;ASSY 2;TG-0642;500;P-CH2-I16;N21;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90041-79334-00;90041-79334-00;NUT;ASSY 2;GT-4419;1000;P-CH2-I16;N22;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;64777-BZ010-00;64777-BZ010-00;CUSHION SPARE WHEEL;ASSY 2;AX-0988;600;P-CH2-I16;N23;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;35103-BZ040-00;35103-BZ040-00;GAGE SUB-ASSY TRANSMISSION OIL LEVEL;ASSY 2;NX-2595;40;P-CH2-I16;N24;6;TOP;3;100;1 - Full JIT;09-Apr-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90466-62002-00;90466-62002-00;CLIP HOSE;ASSY 2;XN-0344;25;P-CH2-I17;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-94096-00;9004A-94096-00;HOSE FLEXIBLE;ASSY 2;TG-0360;100;P-CH2-I17;N03;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-46323-00;9004A-46323-00;CLIP;ASSY 2;NX-2321;2000;P-CH2-I17;N04;1;TOP;6;15;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90044-68076-00;90044-68076-00;CLIP                                              ;ASSY 2;NX-4255;1000;P-CH2-I17;N05;1;TOP;6;25;1 - Full JIT;18-Oct-2018;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;91611-60612-00;91611-60612-00;BOLT W/WASHER;ASSY 2;RT-0481;2000;P-CH2-I17;N08;3;TOP;3;34;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;94185-60800-00;94185-60800-00;NUT LOCK;ASSY 2;TG-0822;1000;P-CH2-I17;N11;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90467-05063-P5;90467-05063-P5;CLIP;ASSY 2;XN-0442;1000;P-CH2-I17;N12;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11240-00;9004A-11240-00;BOLT FLANGE W/WASHER;ASSY 2;TR-3718;1150;P-CH2-I17;N13;2;TOP;3;20;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11201-00;9004A-11201-00;BOLT W/WASHER;ASSY 2;TR-2190;1200;P-CH2-I17;N14;2;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90044-67472-00;90044-67472-00;CLIP;ASSY 2;TG-0297;250;P-CH2-I17;N15;3;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-11247-00;9004A-11247-00;BOLT W/WASHER;ASSY 2;GT-3787;1200;P-CH2-I17;N16;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;91551-80616-00;91551-80616-00;BOLT FLANGE;ASSY 2;NX-2371;1500;P-CH2-I17;N17;3;TOP;3;20;1 - Full JIT;02-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;90042-69033-00;90042-69033-00;RIVET;ASSY 2;TG-0955;750;P-CH2-I17;N18;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;9004A-46128-00;9004A-46128-00;CLAMP HOSE;ASSY 2;AX-0636;50;P-CH2-I17;N19;3;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
13/09/2019 09:00;96138-42501-00;96138-42501-00;CLIP HOSE;ASSY 2;TN-1081;450;P-CH2-I17;N20;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis 2 ( Bench )
